id,title,year,duration,genre,rating_imdb,oscar
tt0169624,Blindness,1998,88,Drama,6.6,0
tt0074212,The Black Pearl,1977,95,"Adventure, Drama",6.6,0
tt10344522,Four Good Days,2020,100,Drama,6.6,1
tt10375106,Mandibles,2020,77,"Dark Comedy, Comedy, Fantasy",6.6,0
tt0056283,No Man Is an Island,1962,114,"Drama, War",6.6,0
tt14212090,Scarlet,2022,100,"Drama, History, Romance",6.6,0
tt6063090,Light of My Life,2019,119,"Drama, SciFi, Thriller",6.6,0
tt0810951,Look,2007,102,"Comedy, Crime, Drama, Thriller",6.6,0
tt0112541,Blue in the Face,1995,83,Comedy,6.6,0
tt1896747,Fly Me to the Moon,2024,132,"Romantic Comedy, Comedy, Romance",6.6,0
tt0102428,Meeting Venus,1991,119,"Comedy, Drama, Romance",6.6,0
tt0303361,May,2002,93,"Slasher Horror, Tragedy, Drama, Horror",6.6,0
tt0307913,Our Father,2002,84,Drama,6.6,0
tt6322922,An Inconvenient Sequel: Truth to Power,2017,98,Documentary,6.6,1
tt0076659,Iron Fisted Monk,1977,93,"Action, Drama",6.6,0
tt0202677,The Way of the Gun,2000,119,"Dark Comedy, Action, Crime, Drama, Thriller",6.6,0
tt23476446,Daaaaaali!,2023,77,"Comedy, Drama",6.6,0
tt6052748,A Chance in the World,2017,105,"Biography, Drama, Family",6.6,0
tt1828995,Delicacy,2011,108,"Comedy, Drama, Romance",6.6,0
tt3922816,The Daughter,2015,96,Drama,6.6,0
tt5460858,The White Crow,2018,127,"Biography, Drama",6.6,0
tt0115956,Courage Under Fire,1996,116,"Action, Drama, Mystery, Thriller, War",6.6,0
tt0118158,White Squall,1996,129,"Adventure, Drama",6.6,0
tt0115951,Cosi,1996,100,"Dark Comedy, Comedy, Drama, Music, Romance",6.6,0
tt0123224,The Girl and the Playboy,1965,101,"Comedy, Family",6.6,0
tt1379222,The Double Hour,2009,95,"Crime, Drama, Mystery, Romance, Thriller",6.6,0
tt0281364,Wasabi,2001,94,"Dark Comedy, Action, Comedy, Crime, Drama, Thriller",6.6,0
tt2649554,Midnight Special,2016,112,"Drama, Mystery, SciFi, Thriller",6.6,0
tt0204471,Matroni and Me,1999,101,"Comedy, Crime",6.6,0
tt1450328,Mooz-Lum,2010,99,"Drama, Family",6.6,0
tt0221013,Séraphin: Heart of Stone,2002,110,Drama,6.6,0
tt0213753,Kadhalar Dinam,1999,147,"Drama, Musical, Romance",6.6,0
tt3907584,All the Bright Places,2020,107,"Drama, Romance",6.6,0
tt0058343,Merveilleuse Angélique,1965,105,"Adventure, History, Romance",6.6,0
tt23049206,Just the Two of Us,2023,105,"Drama, Thriller",6.6,0
tt0126286,Land of Plenty,1983,106,Drama,6.6,0
tt0476680,Naruto the Movie: Ninja Clash in the Land of Snow,2004,82,"Adult Animation, Anime, Action, Adventure, Animation",6.6,0
tt0081182,Death Watch,1980,117,"Drama, SciFi, Thriller",6.6,0
tt0081230,Night of the Juggler,1980,101,"Action, Crime, Drama, Thriller",6.6,0
tt21364552,The Roundup: No Way Out,2023,105,"Martial Arts, Action, Crime, Thriller",6.6,0
tt0085867,The Lords of Discipline,1983,102,Thriller,6.6,0
tt0087681,Marche à l'ombre,1984,90,"Comedy, Drama",6.6,0
tt0896529,Cairo Time,2009,90,"Drama, Romance",6.6,0
tt0076451,"New York, New York",1977,155,"Drama, Music, Musical",6.6,2
tt9697780,Slalom,2020,92,"ComingofAge, Psychological Drama, Teen Drama, Drama, Sport",6.6,0
tt0072991,Five Shaolin Masters,1974,109,"Martial Arts, Action, Drama",6.6,0
tt0133751,The Faculty,1998,104,"Alien Invasion, Monster Horror, Teen Horror, Horror, Mystery, SciFi",6.6,0
tt0119778,Next Stop Wonderland,1998,104,"Workplace Drama, Comedy, Drama, Romance",6.6,0
tt0054441,Les vieux de la vieille,1960,90,Comedy,6.6,0
tt2909116,Wolf Totem,2015,121,"Adventure, Drama",6.6,0
tt4721400,From Afar,2015,93,"Drama, Romance",6.6,0
tt9243804,The Green Knight,2021,130,"Adventure Epic, Epic, Fantasy Epic, Quest, Sword  Sorcery, Adventure, Drama, Fantasy",6.6,0
tt15385142,Cadejo Blanco,2021,125,"Psychological Drama, Drama, Thriller",6.6,0
tt0203289,American Desi,2001,100,"Comedy, Drama, Romance",6.6,0
tt0082869,Outland,1981,109,"Conspiracy Thriller, Action, Crime, SciFi, Thriller, Western",6.6,1
tt0274935,Tarkan: G�çlü Kahraman Kolsuz Kahraman'a Karsi,1973,82,"Adventure, Fantasy, History",6.6,0
tt0100224,Narrow Margin,1990,97,"Action, Crime, Thriller",6.6,0
tt0424095,Flushed Away,2006,85,"Animal Adventure, Computer Animation, Slapstick, Action, Adventure, Animation, Comedy, Drama, Family, Romance",6.6,1
tt0066471,Too Late the Hero,1970,145,"Action, Drama, War",6.6,0
tt0080316,The Battle of Port Arthur,1980,185,"Drama, History, War",6.6,0
tt29141112,The Devil's Bath,2024,121,"Folk Horror, Period Drama, Drama, History, Horror, Thriller",6.6,0
tt0094082,Suspect,1987,121,"Legal Thriller, Crime, Drama, Mystery, Thriller",6.6,0
tt0056096,In the French Style,1963,105,"Drama, Romance",6.6,0
tt0099582,Flatliners,1990,115,"Psychological Horror, Psychological Thriller, Drama, Horror, SciFi, Thriller",6.6,1
tt0116455,Young and Dangerous 3,1996,98,"Action, Drama",6.6,0
tt0069390,They're Coming to Get You!,1972,87,"Giallo, Slasher Horror, Supernatural Horror, Horror, Thriller",6.6,0
tt4881016,No Home Movie,2015,115,Documentary,6.6,0
tt0055198,Mothra,1961,101,"Globetrotting Adventure, Kaiju, Supernatural Fantasy, Urban Adventure, Adventure, Fantasy, SciFi, Thriller, Financial Drama",6.6,0
tt0119237,Gummo,1997,89,"Dark Comedy, Comedy, Drama",6.6,0
tt0124780,They Call Me Joy,1997,105,Drama,6.6,0
tt9777666,The Tomorrow War,2021,138,"Alien Invasion, Dystopian SciFi, Time Travel, Action, Adventure, Drama, SciFi, Thriller",6.6,0
tt2226417,Insidious: Chapter 2,2013,106,"Supernatural Horror, Horror, Mystery, Thriller",6.6,0
tt13927994,Salaar,2023,175,"Action Epic, Epic, OnePerson Army Action, Action, Crime, Drama, Thriller",6.6,0
tt10092170,The Line,2023,100,Drama,6.6,0
tt0161081,What Lies Beneath,2000,130,"Drama, Horror, Mystery, Thriller",6.6,0
tt3179568,"Men, Women & Children",2014,119,"Comedy, Drama",6.6,0
tt0072351,Uptown Saturday Night,1974,104,"Action, Comedy, Crime",6.6,0
tt0113089,Fluke,1995,96,"Animal Adventure, Drama, Family, Fantasy",6.6,0
tt4244998,Alpha,2018,96,"Adventure, Drama",6.6,0
tt0067962,Beware of a Holy Whore,1971,103,"Satire, Comedy, Drama",6.6,0
tt0069427,Twins of Evil,1971,87,"Vampire Horror, Drama, Horror",6.6,0
tt0067112,Fortune and Men's Eyes,1971,102,Drama,6.6,0
tt0095776,Oliver & Company,1988,74,"HandDrawn Animation, Quest, Urban Adventure, Adventure, Animation, Comedy, Family, Musical",6.6,0
tt0095253,The Great Outdoors,1988,91,Comedy,6.6,0
tt26731216,The Forge,2024,124,"Drama, Family",6.6,0
tt21376858,A Compassionate Spy,2022,101,"Biography, Documentary, History",6.6,0
tt0099012,Alice,1990,106,"Comedy, Romance",6.6,1
tt2859246,Expelled from Paradise,2014,104,"Anime, Computer Animation, Mecha, Action, Adventure, Animation, SciFi",6.6,0
tt1046947,Last Chance Harvey,2008,93,"Drama, Romance",6.6,0
tt0309820,Luther,2003,123,"Biography, Drama, History",6.6,0
tt0054230,The Rat Race,1960,105,"Comedy, Drama, Romance",6.6,0
tt0142383,Le huitième jour,1960,78,Drama,6.6,0
tt0062313,Det største spillet,1967,129,"Drama, War",6.6,0
tt0088106,Merry Christmas,1984,96,Comedy,6.6,0
tt0061931,Mad Monster Party?,1967,94,"Stop Motion Animation, Animation, Comedy, Family, Fantasy, Musical",6.6,0
tt0090220,Tutta colpa del paradiso,1985,102,"Comedy, Romance",6.6,0
tt4572792,The Book of Henry,2017,105,"Crime, Drama, Thriller",6.6,0
tt0120804,Resident Evil,2002,100,"Zombie Horror, Action, Horror, SciFi",6.6,0
tt1223411,Bert Stern: Original Madman,2011,89,Documentary,6.6,0
tt0086154,Psycho II,1983,113,"Psychological Horror, Psychological Thriller, Serial Killer, Slasher Horror, Crime, Horror, Mystery, Thriller",6.6,0
tt0087277,Footloose,1984,107,"ComingofAge, Teen Drama, Teen Romance, Drama, Music, Romance",6.6,2
tt0087968,Racing with the Moon,1984,108,"Comedy, Drama, Romance",6.6,0
tt0101273,The Adjuster,1991,102,"Comedy, Drama",6.6,0
tt0101783,God of Gamblers Part III: Back to Shanghai,1991,116,"Comedy, Crime, Drama",6.6,0
tt0952693,Your Mommy Kills Animals!,2007,105,Documentary,6.6,0
tt0083580,Ace of Aces,1982,100,"Boxing, Adventure, Comedy, Sport",6.6,0
tt0084586,Human Lanterns,1982,99,"Action, Horror",6.6,0
tt1781827,Hands of Stone,2016,111,"Boxing, Biography, Drama, Sport",6.6,0
tt5596352,Chongqing Hot Pot,2016,94,"Comedy, Crime, Thriller",6.6,0
tt0100134,Men Don't Leave,1990,115,"Comedy, Drama",6.6,0
tt0064111,Bronco Bullfrog,1970,86,"Comedy, Drama",6.6,0
tt0054991,The Hoodlum Priest,1961,101,Drama,6.6,0
tt7737224,Turtles All the Way Down,2024,111,"Drama, Mystery, Romance",6.6,0
tt0098390,The Story of Boys & Girls,1989,87,"Comedy, Drama, Romance",6.6,0
tt0279331,Dark Blue,2002,118,"Cop Drama, Crime, Drama, Thriller",6.6,0
tt0274428,Divine Intervention,2002,92,"Satire, Comedy, Drama, Romance, War",6.6,0
tt0077617,Go Tell the Spartans,1978,114,"Drama, War",6.6,0
tt0078259,The Shout,1978,86,"Drama, Horror",6.6,0
tt1095217,Bad Lieutenant: Port of Call New Orleans,2009,122,"Dark Comedy, Crime, Drama, Mystery",6.6,0
tt14369780,Lady Chatterley's Lover,2022,126,"Period Drama, Drama, Romance",6.6,0
tt0112722,Copycat,1995,123,"Psychological Thriller, Drama, Mystery, Thriller",6.6,0
tt0102526,New Jack City,1991,97,"Cop Drama, Dark Comedy, Drug Crime, Gangster, Police Procedural, Action, Crime, Drama, Thriller",6.6,0
tt0102631,Paradise,1991,111,Drama,6.6,0
tt1127180,Drag Me to Hell,2009,99,"Supernatural Horror, Witch Horror, Horror",6.6,0
tt10696784,The Harder They Fall,2021,139,"Action, Drama, Western",6.6,0
tt1209377,Beautiful Kate,2009,100,"Drama, Mystery",6.6,0
tt2400463,The Invitation,2015,100,"Psychological Horror, Suspense Mystery, Tragedy, Drama, Horror, Mystery, Thriller",6.6,0
tt4819560,Saving Mr. Wu,2015,106,"True Crime, Action, Crime, Drama, Thriller",6.6,0
tt10696896,Stillwater,2021,139,"Psychological Drama, Whodunnit, Crime, Drama, Mystery, Thriller",6.6,0
tt1879016,Operation Mincemeat,2021,128,"Period Drama, Drama, War",6.6,0
tt0063699,Kingdom in the Clouds,1969,87,Fantasy,6.6,0
tt0079351,I'm for the Hippopotamus,1979,92,"Buddy Comedy, Action, Adventure, Comedy",6.6,0
tt0204526,Dead Mountaineer's Hotel,1979,84,"Crime, Drama, Horror, SciFi, Thriller",6.6,0
tt0399901,Woman Thou Art Loosed,2004,94,Drama,6.6,0
tt0422091,Dhoom,2004,129,"Action, Drama, Thriller",6.6,0
tt0078813,The Miser,1980,125,Comedy,6.6,0
tt2380331,Words and Pictures,2013,111,"Comedy, Drama, Romance",6.6,0
tt1798291,This Is Martin Bonner,2013,83,Drama,6.6,0
tt1034324,The Mighty Macs,2009,99,"Basketball, Drama, Sport",6.6,0
tt0126916,For Love of the Game,1999,137,"Baseball, Drama, Romance, Sport",6.6,0
tt0168449,The Adventures of Sebastian Cole,1998,99,"Comedy, Drama",6.6,0
tt0084565,Querelle,1982,108,Drama,6.6,0
tt0082361,The Fan,1982,92,"Drama, Horror, Music, Romance",6.6,0
tt0181641,Köyde Bir Kiz Sevdim,1960,80,"Drama, Romance",6.6,0
tt0106339,Backbeat,1994,100,"Biography, Drama, Music, Romance",6.6,0
tt0254372,Hamrahi,1963,149,"Drama, Family",6.6,0
tt0056378,The Verona Trial,1963,120,Drama,6.6,0
tt0064708,My Side of the Mountain,1969,100,"Mountain Adventure, Adventure, Family",6.6,0
tt0085666,Sheer Madness,1983,105,Drama,6.6,0
tt0113416,The Incredibly True Adventure of Two Girls in Love,1995,94,"Comedy, Drama, Romance",6.6,0
tt0059823,Le tonnerre de Dieu,1965,91,"Comedy, Drama",6.6,0
tt0059074,Cup Fever,1965,63,"Soccer, Family, Sport",6.6,0
tt5962210,Ingrid Goes West,2017,98,"Dark Comedy, Comedy, Drama",6.6,0
tt6193424,The Trip to Spain,2017,108,"Road Trip, Adventure, Comedy, Drama",6.6,1
tt0187581,Vetagadu,1979,161,"Action, Drama",6.6,0
tt0088000,Revenge of the Nerds,1984,90,"Slapstick, Teen Comedy, Comedy",6.6,0
tt0064782,Paint Your Wagon,1969,164,"Classical Western, Comedy, Drama, Musical, Romance, Western",6.6,1
tt0093648,North Shore,1987,96,"Action, Drama, Romance, Sport",6.6,0
tt0441048,Dhoom 2,2006,152,"Action, Thriller",6.6,0
tt0055469,Spare the Rod,1961,93,Drama,6.6,0
tt0101862,Father of the Bride,1991,105,"Romantic Comedy, Comedy, Family, Romance",6.6,0
tt0074141,Rape of Love,1978,115,Drama,6.6,0
tt0062706,Bandidos,1967,90,"Spaghetti Western, Drama, Western",6.6,0
tt9048840,Charm City Kings,2020,125,Drama,6.6,0
tt0129923,The Chambermaid on the Titanic,1997,101,"Drama, Romance",6.6,0
tt13143964,Borat Subsequent Moviefilm,2020,95,"Farce, Mockumentary, Parody, Satire, Comedy",6.6,2
tt12393526,Bulbbul,2020,94,"Drama, Horror, Mystery",6.6,0
tt2131523,Graceland,2012,84,"Crime, Thriller",6.6,0
tt1230168,Same Kind of Different as Me,2017,119,"Biography, Drama",6.6,0
tt0056892,Bébert et l'omnibus,1963,95,"Comedy, Family",6.6,0
tt0075744,Between the Lines,1977,101,"Comedy, Drama, Romance",6.6,0
tt0075796,California,1977,98,"Spaghetti Western, Drama, Western",6.6,0
tt11617052,Undine,2020,91,"Drama, Fantasy, Mystery, Romance, Thriller",6.6,0
tt0238660,There's Only One Jimmy Grimble,2000,106,"Comedy, Drama, Sport",6.6,0
tt0396752,Nanny McPhee,2005,97,"Supernatural Fantasy, Comedy, Family, Fantasy",6.6,0
tt0914850,A Lawyer Walks Into a Bar...,2007,92,Documentary,6.6,0
tt0095484,Lady in White,1988,113,"Fantasy, Horror, Mystery, Thriller",6.6,0
tt0073700,The Spiritual Boxer,1975,103,"Kung Fu, Martial Arts, Action, Comedy, Drama",6.6,0
tt0076384,La Menace,1977,117,"Action, Crime, Drama, Thriller",6.6,0
tt0428856,The Moustache,2005,87,"Drama, Mystery",6.6,0
tt0071806,Man on a Swing,1974,110,"Crime, Mystery, Thriller",6.6,0
tt0152836,Taal,1999,179,"Drama, Musical, Romance",6.6,0
tt0162236,Just Looking,1999,97,"Comedy, Drama",6.6,0
tt1649421,The Other City,2010,90,Documentary,6.6,0
tt0114069,Outbreak,1995,127,"Disaster, Action, Drama, Thriller",6.6,0
tt0067741,Shaft,1971,100,"Action, Crime, Thriller",6.6,0
tt7693316,Devotion,2022,139,"Action, Biography, Drama, War",6.6,0
tt0223154,Dogra Magra,1988,109,"Horror, Mystery, SciFi",6.6,0
tt0094072,Summer School,1987,97,"Comedy, Romance",6.6,0
tt0110186,Jason's Lyric,1994,119,"Crime, Drama, Romance",6.6,0
tt0067386,The Legend of Doom House,1971,125,"Drama, Fantasy, Horror, Mystery",6.6,0
tt0078832,Partizanska eskadrila,1979,130,"Drama, History, War",6.6,0
tt0385878,Monica la mitraille,2004,125,Drama,6.6,0
tt0107212,Indian Summer,1993,97,"Comedy, Drama, Romance",6.6,0
tt9225192,Unstoppable,2018,116,"Action, Comedy, Crime, Thriller",6.6,0
tt0163978,The Beach,2000,119,"Adventure, Drama, Romance, Thriller",6.6,0
tt0187044,Cookies,1975,105,"Comedy, Drama",6.6,0
tt0104427,Hoffa,1992,140,"Gangster, True Crime, Biography, Crime, Drama",6.6,2
tt0107146,The Advocate,1993,102,"Period Drama, Satire, Comedy, Crime, Drama, Mystery, Romance",6.6,0
tt0090115,Snowroller - Sällskapsresan II,1985,91,Comedy,6.6,0
tt0116704,First Strike,1996,107,"Action, Adventure, Comedy, Crime, Drama, Thriller",6.6,0
tt0305689,Jab Jab Phool Khile,1965,141,"Musical, Romance",6.6,0
tt5268348,Generation Wealth,2018,105,Documentary,6.6,0
tt0088683,Agnes of God,1985,98,"Drama, Mystery",6.6,3
tt0102803,The Rocketeer,1991,108,"Steampunk, Superhero, Action, Adventure, Family, SciFi, Thriller",6.6,0
tt0096409,Walker,1987,94,"Biography, Drama, History, Western",6.6,0
tt0092800,Chronicle of a Death Foretold,1987,109,Drama,6.6,0
tt0112844,Denise Calls Up,1995,80,Comedy,6.6,0
tt0054061,Maribel y la extraña familia,1960,98,Comedy,6.6,0
tt0056501,Lo smemorato di Collegno,1962,87,Comedy,6.6,0
tt1401143,Rare Exports,2010,84,"Dark Comedy, Adventure, Fantasy, Horror",6.6,0
tt0063576,Black Jesus,1968,89,Drama,6.6,0
tt0083611,La balance,1982,102,"Crime, Drama, Romance, Thriller",6.6,0
tt0842929,Paranoid Park,2007,85,"ComingofAge, Teen Drama, Crime, Drama, Mystery",6.6,0
tt0293342,Lajja,2001,202,"Action, Crime, Drama",6.6,0
tt0120693,Half Baked,1998,82,"Slapstick, Stoner Comedy, Comedy, Crime",6.6,0
tt0260494,Veerana,1988,135,"Action, Drama, Horror, Musical, Thriller",6.6,0
tt0058990,Brainstorm,1965,105,"Psychological Drama, Psychological Thriller, Drama, Thriller",6.6,0
tt0065150,The Undefeated,1969,119,"Action, Adventure, Drama, Romance, War, Western",6.6,0
tt4669296,Lords of Chaos,2018,118,"Dark Comedy, Biography, Drama, Horror, Music, Thriller",6.6,0
tt7962598,Till The End Of The World,2018,117,"Adventure, Drama, Romance, Thriller",6.6,0
tt0439572,The Flash,2023,144,"Superhero, Supernatural Fantasy, Time Travel, Action, Adventure, Fantasy, SciFi",6.6,0
tt0073600,Race with the Devil,1975,88,"Folk Horror, Supernatural Horror, Action, Drama, Horror, Thriller",6.6,0
tt3709678,The Kindergarten Teacher,2014,119,Drama,6.6,0
tt3726704,Experimenter,2015,98,"Biography, Drama, History",6.6,0
tt0075194,The Seven-Per-Cent Solution,1976,113,"Period Drama, Adventure, Comedy, Crime, Drama, Mystery, Thriller",6.6,2
tt1535108,Elysium,2013,109,"Cyberpunk, Dystopian SciFi, SciFi Epic, Action, Drama, SciFi, Thriller",6.6,0
tt12226632,Big George Foreman,2023,129,"Docudrama, Biography, Drama, Sport",6.6,0
tt0455824,Australia,2008,165,"Adventure Epic, Epic, Period Drama, Romantic Epic, War Epic, Western Epic, Adventure, Drama, Romance, War",6.6,1
tt0194218,Panic,2000,88,"Dark Comedy, Psychological Drama, Comedy, Crime, Drama",6.6,0
tt16464084,Stay the Night,2022,89,"Drama, Romance",6.6,0
tt0058909,Angelique and the King,1966,100,"Adventure, History, Romance",6.6,0
tt0063585,The Sergeant,1968,108,Drama,6.6,0
tt0100442,Q&A,1990,132,"Crime, Drama, Thriller",6.6,0
tt0446046,Take the Lead,2006,118,"Drama, Music",6.6,0
tt0377800,Don't Come Knocking,2005,122,"Drama, Music",6.6,0
tt0265307,The Man from Elysian Fields,2001,106,"Drama, Romance",6.6,0
tt0078039,Org,1979,177,"Fantasy, Horror",6.6,0
tt0304415,Mona Lisa Smile,2003,117,Drama,6.6,0
tt0364093,A Talking Picture,2003,96,"Comedy, Drama, History, War",6.6,0
tt0056667,Stowaway in the Sky,1960,85,"Adventure, Family",6.6,0
tt0053708,Chhalia,1960,112,"Musical, Romance",6.6,0
tt0206004,Hazal,1979,90,Drama,6.6,0
tt0069544,Zolotye roga,1973,70,"Family, Fantasy",6.6,0
tt0060461,The Girl-Getters,1964,93,Drama,6.6,0
tt0215681,Crazy,2000,97,Drama,6.6,0
tt0111280,Star Trek: Generations,1994,118,"Space SciFi, Action, Adventure, Mystery, SciFi, Thriller",6.6,0
tt0119986,Reach the Rock,1998,100,"Comedy, Drama",6.6,0
tt0090555,Crocodile Dundee,1986,97,"Adventure, Comedy",6.6,1
tt1130088,Is Anybody There?,2008,94,Drama,6.6,0
tt1037228,Cloud 9,2008,98,"Drama, Romance",6.6,0
tt2510894,Hotel Transylvania 2,2015,89,"Computer Animation, Supernatural Fantasy, Adventure, Animation, Comedy, Family, Fantasy",6.6,0
tt2650642,In the Name Of,2013,102,"Drama, Thriller",6.6,0
tt0065452,Bartleby,1970,78,Drama,6.6,0
tt0087072,Comfort and Joy,1984,106,Comedy,6.6,1
tt8359822,Young Ahmed,2019,85,Drama,6.6,0
tt0054653,Back Street,1961,107,"Drama, Romance",6.6,1
tt0068850,Love and Pain and the Whole Damn Thing,1973,110,"Comedy, Drama, Romance",6.6,0
tt0265713,"Scotland, Pa.",2001,104,"Comedy, Crime",6.6,0
tt2085888,Only the Young,2012,72,"Comedy, Documentary, Romance",6.6,0
tt5109784,Mother!,2017,121,"Psychological Drama, Psychological Horror, Drama, Horror, Mystery",6.6,0
tt0436607,The Motel,2005,75,"Comedy, Drama",6.6,0
tt0078768,Amor Bandido,1979,95,Drama,6.6,0
tt1699518,The Young Karl Marx,2017,118,"Biography, Drama, History",6.6,0
tt0064959,The Seed of Man,1969,113,"Drama, Fantasy, Romance, SciFi",6.6,0
tt0190508,Kitchen,1965,66,Drama,6.6,0
tt0066907,Chato's Land,1972,100,"Drama, Western",6.6,0
tt0059127,Dracula: Prince of Darkness,1966,90,"Vampire Horror, Horror",6.6,0
tt0083762,Countryman,1982,102,Drama,6.6,0
tt0832449,One Piece: Clockwork Island Adventure,2001,55,"Adventure, Animation, Comedy, Fantasy",6.6,0
tt15215918,"Before, Now & Then",2022,103,"Drama, History",6.6,0
tt0116378,The Funeral,1996,99,"Crime, Drama",6.6,0
tt0097131,Cruising Bar,1989,96,"Satire, Comedy",6.6,0
tt0292644,The Rules of Attraction,2002,110,"Dark Comedy, Comedy, Drama, Romance",6.6,0
tt0078351,Sweeney 2,1978,109,"Action, Crime, Drama, Thriller",6.6,0
tt7737800,Woman of the Hour,2023,95,"Period Drama, Serial Killer, True Crime, Crime, Drama, Mystery",6.6,0
tt0266712,Laila Majnu,1976,140,"Drama, Musical, Romance",6.6,0
tt1183665,Cracks,2009,104,"Drama, Mystery, Thriller",6.6,0
tt0067134,The Fifth Cord,1971,93,"Giallo, Slasher Horror, Crime, Horror, Mystery, Thriller",6.6,0
tt1872181,The Amazing Spider-Man 2,2014,142,"Superhero, Urban Adventure, Action, Adventure, SciFi",6.6,0
tt1840309,Divergent,2014,139,"Dystopian SciFi, Teen Adventure, Action, Adventure, Mystery, SciFi",6.6,0
tt3005242,Cantinflas,2014,102,"Biography, Comedy, Drama, Romance",6.6,0
tt0100605,Skinny Tiger and Fatty Dragon,1990,105,"Action, Comedy, Crime",6.6,0
tt0809439,Lagerfeld Confidential,2007,89,Documentary,6.6,0
tt1048174,The World Unseen,2007,93,"Drama, Romance",6.6,0
tt2217859,Louder Than Bombs,2015,109,"Psychological Drama, Drama",6.6,0
tt0078861,Ticket of No Return,1979,108,Drama,6.6,0
tt0120692,Strike!,1998,97,"Slapstick, Comedy",6.6,0
tt0056632,The Ugly American,1963,120,"Jungle Adventure, Political Drama, Political Thriller, Adventure, Drama, Thriller",6.6,0
tt1951266,The Hunger Games: Mockingjay - Part 2,2015,137,"Dystopian SciFi, Teen Adventure, Action, Adventure, SciFi, Thriller",6.6,0
tt0068457,Dead of Night,1974,88,"Drama, Horror, Thriller",6.6,0
tt0134273,8MM,1999,123,"Erotic Thriller, Crime, Drama, Mystery, Thriller",6.6,0
tt0091557,The Mosquito Coast,1986,117,"Jungle Adventure, Psychological Drama, Survival, Tragedy, Adventure, Drama, Thriller",6.6,0
tt1245492,This Is the End,2013,107,"Dark Comedy, HighConcept Comedy, Satire, Comedy, Fantasy",6.6,0
tt0073812,Tommy,1975,111,"Jukebox Musical, Rock Musical, Drama, Musical",6.6,2
tt0179074,American Pimp,1999,87,Documentary,6.6,0
tt20255028,Uproar,2023,110,Drama,6.6,0
tt20859464,The Artifice Girl,2022,93,"Artificial Intelligence, Mystery, SciFi, Thriller",6.6,0
tt0113448,Jack & Sarah,1995,110,"Comedy, Drama, Romance",6.6,0
tt0065499,"Have a Good Funeral, My Friend... Sartana Will Pay",1970,91,"Spaghetti Western, Western",6.6,0
tt2884018,Macbeth,2015,113,"Epic, Tragedy, Drama, History, War",6.6,0
tt0059157,Esta noche no,1966,85,"Comedy, Drama, Romance",6.6,0
tt0082577,Jako zajíci,1982,79,Family,6.6,0
tt2131698,Zaytoun,2012,110,"Adventure, Drama, Thriller, War",6.6,0
tt0084955,Mad Mission,1982,93,"Buddy Comedy, Parody, Action, Adventure, Comedy, Family, Thriller",6.6,0
tt0421528,20 centímetros,2005,112,"Jukebox Musical, Comedy, Musical",6.6,0
tt0079714,Phantasm,1979,89,"Horror, SciFi",6.6,0
tt26237514,Bonhoeffer: Pastor. Spy. Assassin.,2024,133,"Period Drama, Political Thriller, Biography, Drama, History, Thriller",6.6,0
tt0109484,"Corrina, Corrina",1994,115,"Comedy, Drama, Romance",6.6,0
tt0154706,Blackmail,1973,145,"Drama, Musical, Romance, Thriller",6.6,0
tt0081547,Spetters,1980,120,"Drama, Romance, Sport",6.6,0
tt0870154,Jungle Cruise,2021,127,"HighConcept Comedy, Jungle Adventure, Quest, Action, Adventure, Comedy, Fantasy",6.6,0
tt5729246,Seondal: The Man Who Sells the River,2016,120,"Adventure, Comedy, History",6.6,0
tt4911996,Goldstone,2016,110,"Action, Crime, Mystery, Thriller",6.6,0
tt27795356,Ransomed,2023,132,"Action, Comedy, Drama, Mystery, Thriller",6.6,0
tt0298050,Manito,2002,78,"Drama, Family",6.6,0
tt0082288,Dragonslayer,1981,109,"Dark Fantasy, Sword  Sorcery, Action, Adventure, Fantasy",6.6,2
tt0063446,Por mis pistolas,1968,123,"Action, Adventure, Comedy, Drama, Western",6.6,0
tt3823098,Edie,2017,102,"Adventure, Drama",6.6,0
tt0097618,The Iceman Cometh,1989,114,"Action, Comedy, Romance, SciFi",6.6,0
tt0065377,Airport,1970,137,"Dark Comedy, Disaster, Action, Drama, Thriller",6.6,0
tt0057393,PT 109,1963,140,"Biography, Drama, War",6.6,0
tt0056640,A Man for Burning,1962,90,Drama,6.6,0
tt0085970,Mr. Mom,1983,91,"Comedy, Drama",6.6,0
tt0086373,Strange Brew,1983,90,"Comedy, Crime, SciFi",6.6,0
tt0940585,Brick Lane,2007,102,Drama,6.6,1
tt30057084,Babygirl,2024,114,"Erotic Thriller, Crime, Drama, Mystery, Thriller",6.6,0
tt19864802,Land of Bad,2024,113,"Action, Thriller",6.6,0
tt0064194,Cuando los hijos se van,1969,95,Drama,6.6,0
tt0086276,Siege,1983,84,"Crime, Drama, Thriller",6.6,0
tt0389738,Agnes and His Brothers,2004,115,"Comedy, Drama",6.6,0
tt0110527,Miracle on 34th Street,1994,114,"Holiday Family, Drama, Family, Fantasy, Holiday",6.6,0
tt0230348,Jab Pyar Kisise Hota Hai,1961,139,"Comedy, Drama, Musical, Romance",6.6,0
tt0084468,Paradis pour tous,1982,110,"Comedy, Drama, SciFi",6.6,0
tt0066600,The Vampire Doll,1970,85,"Supernatural Horror, Vampire Horror, Horror",6.6,0
tt0386588,Hitch,2005,118,"Romantic Comedy, Comedy, Romance",6.6,0
